smurf times,smurf dt,death times,death dt,events
33.0,0.4583333333333333,37.0,0.375,1
33.0,0.4583333333333333,37.0,0.375,1
33.0,0.4583333333333333,37.0,0.20833333333333331,1
33.0,0.4583333333333333,37.0,0.20833333333333331,1
33.0,0.4583333333333333,37.0,0.20833333333333331,1
33.0,0.4583333333333333,37.0,0.20833333333333331,1
33.0,0.4583333333333333,37.0,0.20833333333333331,1
33.0,0.4583333333333333,37.0,0.20833333333333331,1
33.0,0.4583333333333333,37.0,0.20833333333333331,1
33.0,0.4583333333333333,37.0,0.20833333333333331,1
33.0,0.041666666666666664,37.0,0.20833333333333331,1
33.0,0.041666666666666664,37.0,0.20833333333333331,1
33.0,0.041666666666666664,37.0,0.20833333333333331,1
33.0,0.041666666666666664,37.0,0.20833333333333331,1
33.0,0.041666666666666664,37.0,0.20833333333333331,1
33.0,0.041666666666666664,38.0,0.625,1
33.0,0.041666666666666664,38.0,0.625,1
33.0,0.041666666666666664,38.0,0.625,1
33.0,0.041666666666666664,38.0,0.625,1
33.0,0.041666666666666664,38.0,0.625,1
33.0,0.041666666666666664,38.0,0.625,1
33.0,0.041666666666666664,38.0,0.625,1
33.0,0.041666666666666664,38.0,0.625,1
33.0,0.041666666666666664,38.0,0.625,1
33.0,0.041666666666666664,38.0,0.625,1
33.0,0.041666666666666664,38.0,0.625,1
33.0,0.041666666666666664,38.0,0.625,1
33.0,0.041666666666666664,38.0,0.625,1
33.0,0.041666666666666664,38.0,0.625,1
33.0,0.041666666666666664,38.0,0.625,1
33.0,0.041666666666666664,38.0,0.625,1
33.0,0.5,38.0,0.625,1
33.0,0.5,38.0,0.625,1
33.0,0.5,38.0,0.625,1
33.0,0.5,38.0,0.625,1
33.0,0.5,38.0,0.625,1
33.0,0.5,38.0,0.625,1
33.0,0.5,38.0,0.625,1
33.0,0.5,38.0,0.625,1
33.0,0.5,38.0,0.625,1
33.0,0.5,38.0,0.625,1
34.0,0.375,38.0,0.625,1
34.0,0.375,38.0,0.16666666666666666,1
34.0,0.375,38.0,0.16666666666666666,1
34.0,0.375,38.0,0.16666666666666666,1
34.0,0.375,38.0,0.16666666666666666,1
34.0,0.375,38.0,0.16666666666666666,1
34.0,0.375,38.0,0.16666666666666666,1
34.0,0.16666666666666666,38.0,0.16666666666666666,1
34.0,0.16666666666666666,38.0,0.16666666666666666,1
34.0,0.16666666666666666,38.0,0.16666666666666666,1
34.0,0.16666666666666666,38.0,0.16666666666666666,1
35.0,0.7083333333333333,39.0,0.8333333333333333,1
35.0,0.7083333333333333,39.0,0.8333333333333333,1
35.0,0.7083333333333333,39.0,0.8333333333333333,1
35.0,0.7083333333333333,39.0,0.8333333333333333,1
35.0,0.7083333333333333,39.0,0.8333333333333333,1
35.0,0.7083333333333333,39.0,0.8333333333333333,1
35.0,0.7083333333333333,39.0,0.8333333333333333,1
35.0,0.7083333333333333,39.0,0.8333333333333333,1
35.0,0.7083333333333333,39.0,0.8333333333333333,1
35.0,0.7083333333333333,39.0,0.8333333333333333,1
35.0,0.7083333333333333,39.0,0.8333333333333333,1
35.0,0.7083333333333333,39.0,0.8333333333333333,1
35.0,0.7083333333333333,39.0,0.125,1
35.0,0.7083333333333333,39.0,0.125,1
35.0,0.7083333333333333,39.0,0.125,1
35.0,0.20833333333333331,39.0,0.125,1
35.0,0.20833333333333331,39.0,0.125,1
35.0,0.20833333333333331,39.0,0.125,1
35.0,0.20833333333333331,39.0,0.125,1
36.0,0.7916666666666666,39.0,0.25,1
36.0,0.7916666666666666,39.0,0.25,1
36.0,0.7916666666666666,39.0,0.25,1
36.0,0.7916666666666666,39.0,0.25,1
36.0,0.7916666666666666,39.0,0.25,1
36.0,0.7916666666666666,39.0,0.25,1
36.0,0.7916666666666666,39.0,0.25,1
36.0,0.7916666666666666,39.0,0.25,1
36.0,0.7916666666666666,39.0,0.25,1
36.0,0.7916666666666666,39.0,0.25,1
36.0,0.7916666666666666,39.0,0.5,1
36.0,0.7916666666666666,39.0,0.5,1
36.0,0.7916666666666666,39.0,0.5,1
36.0,0.7916666666666666,39.0,0.5,1
36.0,0.7916666666666666,39.0,0.5,1
36.0,0.7916666666666666,39.0,0.5,1
36.0,0.7916666666666666,39.0,0.5,1
36.0,0.7916666666666666,39.0,0.5,1
36.0,0.125,39.0,0.5,1
36.0,0.125,39.0,0.5,1
36.0,0.125,39.0,0.5,1
36.0,0.125,39.0,0.5,1
36.0,0.125,39.0,0.5,1
36.0,0.125,39.0,0.5,1
36.0,0.125,39.0,0.5,1
36.0,0.125,39.0,0.5,1
36.0,0.125,39.0,0.5,1
36.0,0.20833333333333331,39.0,0.5,1
36.0,0.20833333333333331,39.0,0.5,1
36.0,0.20833333333333331,39.0,0.5,1
36.0,0.20833333333333331,39.0,0.5,1
36.0,0.20833333333333331,39.0,0.5,1
36.0,0.20833333333333331,39.0,0.5,1
36.0,0.20833333333333331,39.0,0.5,1
36.0,0.20833333333333331,39.0,0.5,1
36.0,0.20833333333333331,39.0,0.5,1
36.0,0.20833333333333331,39.0,0.5,1
36.0,0.20833333333333331,39.0,0.5,1
36.0,0.20833333333333331,39.0,0.5,1
36.0,0.20833333333333331,39.0,0.5,1
36.0,0.20833333333333331,39.0,0.5,1
36.0,0.20833333333333331,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
36.0,0.41666666666666663,39.0,0.5,1
37.0,0.375,39.0,0.5,1
37.0,0.375,39.0,0.5,1
37.0,0.375,40.0,0.4583333333333333,1
37.0,0.375,40.0,0.4583333333333333,1
37.0,0.375,40.0,0.4583333333333333,1
37.0,0.375,40.0,0.5833333333333333,1
37.0,0.375,40.0,0.5833333333333333,1
37.0,0.375,40.0,0.5833333333333333,1
37.0,0.375,40.0,0.5833333333333333,1
37.0,0.375,40.0,0.5833333333333333,1
37.0,0.375,40.0,0.5833333333333333,1
37.0,0.375,40.0,0.5833333333333333,1
37.0,0.20833333333333331,40.0,0.5833333333333333,1
37.0,0.20833333333333331,40.0,0.5833333333333333,1
37.0,0.20833333333333331,40.0,0.5833333333333333,1
37.0,0.20833333333333331,40.0,0.5833333333333333,1
37.0,0.20833333333333331,40.0,0.5833333333333333,1
37.0,0.20833333333333331,40.0,0.5833333333333333,1
37.0,0.20833333333333331,40.0,0.5833333333333333,1
37.0,0.20833333333333331,40.0,0.5833333333333333,1
38.0,0.625,40.0,0.5833333333333333,1
38.0,0.625,41.0,0.25,1
38.0,0.625,41.0,0.25,1
38.0,0.625,41.0,0.25,1
38.0,0.625,41.0,0.25,1
38.0,0.625,41.0,0.20833333333333331,1
38.0,0.625,41.0,0.20833333333333331,1
38.0,0.625,41.0,0.20833333333333331,1
38.0,0.625,41.0,0.20833333333333331,1
38.0,0.625,41.0,0.20833333333333331,1
38.0,0.625,41.0,0.20833333333333331,1
38.0,0.625,41.0,0.20833333333333331,1
38.0,0.625,41.0,0.5416666666666666,1
38.0,0.625,41.0,0.5416666666666666,1
38.0,0.625,41.0,0.5416666666666666,1
38.0,0.625,41.0,0.5416666666666666,1
38.0,0.625,41.0,0.5416666666666666,1
38.0,0.16666666666666666,41.0,0.5416666666666666,1
38.0,0.16666666666666666,41.0,0.5416666666666666,1
38.0,0.16666666666666666,41.0,0.5416666666666666,1
38.0,0.16666666666666666,41.0,0.5416666666666666,1
38.0,0.16666666666666666,41.0,0.5416666666666666,1
38.0,0.16666666666666666,41.0,0.5416666666666666,1
39.0,0.8333333333333333,41.0,0.5416666666666666,1
39.0,0.8333333333333333,41.0,0.5416666666666666,1
39.0,0.8333333333333333,41.0,0.5416666666666666,1
39.0,0.8333333333333333,41.0,0.5416666666666666,1
39.0,0.8333333333333333,41.0,0.5416666666666666,1
39.0,0.8333333333333333,41.0,0.5416666666666666,1
39.0,0.8333333333333333,41.0,0.5416666666666666,1
39.0,0.8333333333333333,41.0,0.5416666666666666,1
39.0,0.8333333333333333,41.0,0.5416666666666666,1
39.0,0.8333333333333333,41.0,0.5416666666666666,1
39.0,0.8333333333333333,41.0,0.5416666666666666,1
39.0,0.125,41.0,0.5416666666666666,1
39.0,0.125,41.0,0.5416666666666666,1
39.0,0.25,42.0,0.25,1
39.0,0.25,42.0,0.25,1
39.0,0.25,42.0,0.25,1
39.0,0.25,42.0,0.25,1
39.0,0.25,42.0,0.25,1
39.0,0.25,43.0,1.0,1
39.0,0.25,43.0,1.0,1
39.0,0.25,43.0,1.0,1
39.0,0.5,43.0,1.0,1
39.0,0.5,43.0,1.0,1
39.0,0.5,43.0,1.0,1
39.0,0.5,43.0,1.0,1
39.0,0.5,43.0,1.0,1
39.0,0.5,42.0,-0.7916666666666666,1
39.0,0.5,42.0,-0.7916666666666666,1
39.0,0.5,42.0,-0.7916666666666666,1
39.0,0.5,42.0,-0.7916666666666666,1
39.0,0.5,42.0,-0.7916666666666666,1
39.0,0.5,42.0,-0.7916666666666666,1
39.0,0.5,42.0,-0.7916666666666666,1
39.0,0.5,42.0,-0.7916666666666666,1
39.0,0.5,42.0,-0.7916666666666666,1
39.0,0.5,43.0,1.0416666666666665,1
39.0,0.5,43.0,1.0416666666666665,1
39.0,0.5,43.0,1.0416666666666665,1
39.0,0.5,43.0,1.0416666666666665,1
39.0,0.5,43.0,1.0416666666666665,1
39.0,0.5,43.0,1.0416666666666665,1
39.0,0.5,43.0,1.0416666666666665,1
39.0,0.5,43.0,1.0416666666666665,1
39.0,0.5,43.0,1.0416666666666665,1
39.0,0.5,43.0,1.0416666666666665,1
39.0,0.5,43.0,1.0416666666666665,1
39.0,0.5,43.0,1.0416666666666665,1
39.0,0.5,42.0,-0.6666666666666666,1
39.0,0.5,42.0,-0.6666666666666666,1
39.0,0.5,42.0,-0.6666666666666666,1
39.0,0.5,42.0,-0.6666666666666666,1
39.0,0.5,42.0,-0.6666666666666666,1
39.0,0.5,42.0,-0.6666666666666666,1
39.0,0.5,42.0,-0.6666666666666666,1
39.0,0.5,42.0,-0.6666666666666666,1
39.0,0.5,42.0,-0.6666666666666666,1
39.0,0.5,42.0,-0.6666666666666666,1
39.0,0.5,42.0,-0.6666666666666666,1
39.0,0.5,42.0,-0.6666666666666666,1
39.0,0.5,42.0,-0.6666666666666666,1
39.0,0.5,42.0,-0.6666666666666666,1
39.0,0.5,42.0,-0.6666666666666666,1
39.0,0.5,42.0,-0.6666666666666666,1
40.0,0.4583333333333333,42.0,-0.6666666666666666,1
40.0,0.4583333333333333,43.0,1.1666666666666665,1
40.0,0.4583333333333333,43.0,1.1666666666666665,1
40.0,0.4583333333333333,43.0,1.1666666666666665,1
40.0,0.4583333333333333,43.0,1.1666666666666665,1
40.0,0.4583333333333333,43.0,1.1666666666666665,1
40.0,0.4583333333333333,43.0,1.1666666666666665,1
40.0,0.4583333333333333,43.0,1.1666666666666665,1
40.0,0.4583333333333333,43.0,1.1666666666666665,1
40.0,0.4583333333333333,43.0,1.1666666666666665,1
40.0,0.4583333333333333,44.0,0.3333333333333333,1
40.0,0.5833333333333333,44.0,0.3333333333333333,1
40.0,0.5833333333333333,44.0,0.3333333333333333,1
40.0,0.5833333333333333,44.0,0.3333333333333333,1
40.0,0.5833333333333333,44.0,0.3333333333333333,1
40.0,0.5833333333333333,44.0,0.3333333333333333,1
40.0,0.5833333333333333,44.0,0.3333333333333333,1
40.0,0.5833333333333333,44.0,0.3333333333333333,1
40.0,0.5833333333333333,44.0,0.16666666666666666,1
40.0,0.5833333333333333,44.0,0.16666666666666666,1
40.0,0.5833333333333333,44.0,0.16666666666666666,1
40.0,0.5833333333333333,44.0,0.16666666666666666,1
40.0,0.5833333333333333,44.0,0.16666666666666666,1
40.0,0.5833333333333333,44.0,0.16666666666666666,1
40.0,0.5833333333333333,44.0,0.16666666666666666,1
40.0,0.5833333333333333,44.0,0.16666666666666666,1
40.0,0.5833333333333333,44.0,0.16666666666666666,1
40.0,0.5833333333333333,44.0,0.5,1
40.0,0.5833333333333333,44.0,0.5,1
40.0,0.5833333333333333,44.0,0.5,1
40.0,0.5833333333333333,44.0,0.5,1
40.0,0.5833333333333333,44.0,0.5,1
40.0,0.5833333333333333,44.0,0.5,1
40.0,0.5833333333333333,44.0,0.5,1
41.0,0.25,44.0,0.5,1
41.0,0.25,44.0,0.5,1
41.0,0.25,44.0,0.5,1
41.0,0.20833333333333331,44.0,0.5,1
41.0,0.20833333333333331,44.0,0.5,1
41.0,0.20833333333333331,44.0,0.5,1
41.0,0.20833333333333331,44.0,0.5,1
41.0,0.20833333333333331,44.0,0.5,1
41.0,0.5416666666666666,44.0,0.5,1
41.0,0.5416666666666666,45.0,0.125,1
41.0,0.5416666666666666,45.0,0.125,1
41.0,0.5416666666666666,45.0,0.125,1
41.0,0.5416666666666666,45.0,0.375,1
41.0,0.5416666666666666,45.0,0.375,1
41.0,0.5416666666666666,45.0,0.375,1
41.0,0.5416666666666666,45.0,0.375,1
41.0,0.5416666666666666,45.0,0.375,1
42.0,0.25,45.0,0.375,1
42.0,0.25,45.0,0.375,1
42.0,0.25,45.0,0.375,1
42.0,0.25,45.0,0.375,1
43.0,1.0,45.0,0.375,1
43.0,1.0,45.0,0.375,1
43.0,1.0,45.0,0.375,1
43.0,1.0,45.0,0.375,1
43.0,1.0,45.0,0.375,1
43.0,1.0,45.0,0.375,1
42.0,-0.7916666666666666,45.0,0.375,1
42.0,-0.7916666666666666,45.0,0.375,1
42.0,-0.7916666666666666,45.0,0.375,1
42.0,-0.7916666666666666,45.0,0.375,1
42.0,-0.7916666666666666,45.0,0.375,1
42.0,-0.7916666666666666,45.0,0.375,1
42.0,-0.7916666666666666,46.0,0.375,1
42.0,-0.7916666666666666,46.0,0.375,1
42.0,-0.7916666666666666,46.0,0.375,1
42.0,-0.7916666666666666,46.0,0.375,1
42.0,-0.7916666666666666,46.0,0.375,1
42.0,-0.7916666666666666,46.0,0.375,1
42.0,-0.7916666666666666,46.0,0.375,1
42.0,-0.7916666666666666,46.0,0.375,1
43.0,1.0416666666666665,46.0,0.375,1
43.0,1.0416666666666665,46.0,0.375,1
43.0,1.0416666666666665,46.0,0.375,1
43.0,1.0416666666666665,46.0,0.375,1
43.0,1.0416666666666665,46.0,0.375,1
43.0,1.0416666666666665,46.0,0.375,1
43.0,1.0416666666666665,46.0,0.375,1
43.0,1.0416666666666665,46.0,0.29166666666666663,1
43.0,1.0416666666666665,46.0,0.29166666666666663,1
43.0,1.0416666666666665,46.0,0.29166666666666663,1
43.0,1.0416666666666665,46.0,0.29166666666666663,1
42.0,-0.6666666666666666,46.0,0.29166666666666663,1
42.0,-0.6666666666666666,46.0,0.25,1
42.0,-0.6666666666666666,46.0,0.25,1
42.0,-0.6666666666666666,46.0,0.25,1
42.0,-0.6666666666666666,46.0,0.25,1
42.0,-0.6666666666666666,46.0,0.25,1
42.0,-0.6666666666666666,46.0,0.25,1
42.0,-0.6666666666666666,46.0,0.25,1
42.0,-0.6666666666666666,46.0,0.25,1
42.0,-0.6666666666666666,46.0,0.25,1
42.0,-0.6666666666666666,46.0,0.25,1
42.0,-0.6666666666666666,46.0,0.25,1
42.0,-0.6666666666666666,46.0,0.25,1
42.0,-0.6666666666666666,46.0,0.25,1
43.0,1.1666666666666665,46.0,0.25,1
44.0,0.3333333333333333,46.0,0.25,1
44.0,0.3333333333333333,46.0,0.25,1
44.0,0.3333333333333333,46.0,0.25,1
44.0,0.3333333333333333,46.0,0.25,1
44.0,0.3333333333333333,46.0,0.25,1
44.0,0.3333333333333333,46.0,0.25,1
44.0,0.16666666666666666,46.0,0.25,1
44.0,0.16666666666666666,46.0,0.25,1
44.0,0.16666666666666666,46.0,0.25,1
44.0,0.16666666666666666,47.0,0.7083333333333333,1
44.0,0.16666666666666666,47.0,0.7083333333333333,1
44.0,0.16666666666666666,47.0,0.7083333333333333,1
44.0,0.16666666666666666,47.0,0.7083333333333333,1
44.0,0.16666666666666666,47.0,0.7083333333333333,1
44.0,0.5,48.0,0.7916666666666666,1
44.0,0.5,48.0,0.3333333333333333,1
44.0,0.5,48.0,0.3333333333333333,1
44.0,0.5,48.0,0.3333333333333333,1
44.0,0.5,48.0,0.3333333333333333,1
45.0,0.125,48.0,0.3333333333333333,1
45.0,0.125,48.0,0.3333333333333333,1
45.0,0.375,48.0,0.3333333333333333,1
45.0,0.375,48.0,0.3333333333333333,1
45.0,0.375,48.0,0.3333333333333333,1
45.0,0.375,48.0,0.3333333333333333,1
45.0,0.375,48.0,0.3333333333333333,1
45.0,0.375,48.0,0.3333333333333333,1
45.0,0.375,48.0,0.3333333333333333,1
45.0,0.375,48.0,0.3333333333333333,1
45.0,0.375,49.0,1.0416666666666665,1
45.0,0.375,49.0,1.0416666666666665,1
45.0,0.375,50.0,0.20833333333333331,1
46.0,0.29166666666666663,50.0,0.75,1
46.0,0.29166666666666663,50.0,0.75,1
46.0,0.29166666666666663,50.0,0.75,1
46.0,0.25,50.0,0.75,1
46.0,0.25,50.0,0.75,1
46.0,0.25,50.0,0.75,1
47.0,0.7083333333333333,50.0,0.75,1
47.0,0.7083333333333333,50.0,0.75,1
47.0,0.7083333333333333,50.0,0.75,1
47.0,0.7083333333333333,50.0,0.75,1
47.0,0.7083333333333333,51.0,0.20833333333333331,1
48.0,0.3333333333333333,51.0,0.4583333333333333,1
48.0,0.3333333333333333,51.0,0.3333333333333333,1
48.0,0.3333333333333333,51.0,0.3333333333333333,1
48.0,0.3333333333333333,51.0,0.3333333333333333,1
49.0,1.0416666666666665,51.0,0.3333333333333333,1
50.0,0.75,51.0,0.3333333333333333,1
50.0,0.75,51.0,0.3333333333333333,1
50.0,0.75,51.0,0.3333333333333333,1
50.0,0.75,51.0,0.3333333333333333,1
50.0,0.75,51.0,0.3333333333333333,1
50.0,0.75,51.0,0.3333333333333333,1
51.0,0.3333333333333333,52.0,0.5416666666666666,1
53.0,0.875,53.0,0.25,1
53.0,0.875,53.0,0.25,1
53.0,0.25,53.0,0.25,1
53.0,0.25,53.0,0.25,1
53.0,0.25,53.0,0.25,1
53.0,0.25,53.0,0.25,0
53.0,0.25,53.0,0.25,0
53.0,0.25,53.0,0.25,0
53.0,0.25,53.0,0.25,0
53.0,0.25,53.0,0.25,0
53.0,0.25,53.0,0.25,0
53.0,0.25,53.0,0.25,0
53.0,0.25,53.0,0.25,0
